state,stay,flap
2816,-29.44000000,-13.23817586
2817,-33.79919579,-38.07444842
2818,-71.45791172,-70.87061214
2819,-67.47193534,-71.29218977
2820,-55.79043905,-55.09218353
2821,-69.37984555,-71.02060805
2822,-60.02443028,-61.54211772
2823,-69.39640810,-73.30693051
2824,-68.05098188,-74.65285999
2825,-72.99926679,-77.13358949
2826,-59.91009492,-76.37621751
2827,-79.74294113,-80.77798355
2828,0.00000000,0.00000000
2829,0.00000000,0.00000000
2830,0.00000000,0.00000000
2831,0.00000000,0.00000000
2832,0.00000000,0.00000000
2833,0.00000000,0.00000000
2834,0.00000000,0.00000000
2835,0.02036597,0.00000000
2836,0.00000000,0.00000000
2837,0.02230101,0.01280000
2838,-0.29592450,0.00000000
2839,-15.98574859,0.05663071
2840,0.04066887,0.00000000
2841,0.00000000,0.00000000
2842,0.00000000,0.00000000
2843,0.00000000,0.00000000
2844,0.00000000,0.00000000
2845,0.00000000,0.00000000
2846,0.00000000,0.01280000
2847,0.00000000,0.00000000
2848,0.00000000,0.02543616
2849,-16.00000000,0.00000000
2850,0.00000000,0.00000000
2851,0.05258151,0.00000000
2852,-29.41076530,-0.03366657
2853,0.04118877,0.00000000
2854,-1.61077026,0.00000000
2855,0.00000000,0.00000000
2856,0.00000000,0.00000000
2857,0.00000000,0.00000000
2858,0.00000000,0.00000000
2859,0.00000000,0.00000000
2860,0.00000000,0.00000000
2861,0.00000000,0.00000000
2862,0.00000000,0.00000000
2863,0.00000000,0.00000000
2864,0.00000000,0.00000000
2865,0.00000000,0.00000000
2866,0.00000000,0.00000000
2867,0.00000000,0.00000000
2868,0.00000000,0.00000000
2869,0.00000000,0.00000000
2870,0.00000000,0.00000000
2871,0.00000000,0.00000000
2872,0.00000000,0.00000000
2873,0.00000000,0.00000000
2874,0.00000000,0.00000000
2875,0.00000000,0.00000000
2876,0.00000000,0.00000000
2877,0.00000000,0.00000000
2878,0.00000000,0.00000000
2879,0.00000000,0.00000000
2880,0.00000000,0.00000000
2881,0.00000000,0.00000000
2882,0.00000000,0.00000000
2883,0.00000000,0.00000000
2884,0.00000000,0.00000000
2885,0.00000000,0.00000000
2886,0.00000000,0.00000000
2887,0.00000000,0.00000000
2888,0.00000000,0.00000000
2889,0.00000000,0.00000000
2890,0.00000000,0.00000000
2891,0.00000000,0.00000000
2892,0.00000000,0.00000000
2893,0.00000000,0.00000000
2894,0.00000000,0.00000000
2895,0.00000000,0.00000000
2896,0.00000000,0.00000000
2897,0.00000000,0.00000000
2898,0.00000000,0.00000000
2899,0.00000000,0.00000000
2900,0.00000000,0.00000000
2901,0.00000000,0.00000000
2902,0.00000000,0.00000000
2903,0.00000000,0.00000000
2904,0.00000000,0.00000000
2905,0.00000000,0.00000000
2906,0.00000000,0.00000000
2907,0.03715639,0.00000000
2908,0.00000000,0.00000000
2909,0.00000000,0.00000000
2910,0.00000000,0.00000000
2911,0.00000000,0.00000000
2912,0.00000000,0.00000000
2913,0.00000000,0.00000000
2914,0.00000000,0.00000000
2915,0.00000000,0.00000000
2916,0.17295558,0.00000000
2917,0.15139325,0.00000000
2918,1.17814017,0.00000000
2919,0.33552444,0.00000000
2920,0.47828797,0.00000000
2921,0.74557109,0.00000000
2922,0.30022093,0.01280000
2923,4.06391573,0.00000000
2924,6.30980543,-11.45126702
2925,7.24325065,-50.75767452
2926,0.00000000,0.00000000
2927,0.00000000,0.00000000
2928,0.00000000,0.00000000
2929,0.00000000,0.00000000
2930,0.15927679,0.00000000
2931,0.09999223,0.00000000
2932,0.99460997,-16.00000000
2933,1.21300625,-11.08347692
2934,0.13318258,0.00000000
2935,0.22009029,-12.66545647
2936,0.39123156,0.00000000
2937,2.23505410,-19.23552249
2938,5.44622137,-26.16704618
2939,6.10761678,-79.56197758
2940,0.00000000,0.00000000
2941,0.00000000,0.00000000
2942,0.00000000,0.00000000
2943,0.00000000,0.00000000
2944,0.06210655,0.00000000
2945,-21.50683427,-16.00000000
2946,-5.48882666,-21.34785163
2947,-2.50031933,-25.85730304
2948,-33.30193071,-42.11794985
2949,-6.62370349,-29.25311616
2950,0.24427036,0.00000000
2951,1.34246350,-2.33748141
2952,3.12324753,-51.39831158
2953,1.98729193,-86.51635909
2954,0.00000000,0.00000000
2955,0.00000000,0.00000000
2956,0.00000000,0.00000000
2957,-28.89863696,-36.89709240
2958,-25.58691303,-29.44000000
2959,-63.71559578,-64.47007729
2960,-26.61688662,-39.25960398
2961,-26.50713957,-68.15893692
2962,-43.36229476,-44.55221373
2963,-46.99550109,-51.64784759
2964,-54.19235838,-52.39097594
2965,-6.21269666,-52.60485789
2966,-53.00980178,-79.82897630
2967,-88.82422788,-89.07895343
2968,0.00000000,0.00000000
2969,0.00000000,0.00000000
2970,-16.00000000,-16.00000000
2971,-58.40685585,-56.70182765
2972,-84.78517317,-86.29884174
2973,-86.32185665,-88.06831545
2974,-68.59058567,-64.44514972
2975,-84.78421398,-83.86901157
2976,-80.14736492,-81.73055357
2977,-86.74883574,-86.21476860
2978,-67.98418520,-81.33848237
2979,-90.47975927,-88.86975815
2980,-68.98641845,-87.85113479
2981,-92.29092530,-90.68677012
2982,0.00000000,0.00000000
2983,0.00000000,0.00000000
2984,-16.00000000,-15.97863363
2985,-56.69349157,-57.52121495
2986,-75.93292635,-76.44170523
2987,-86.95726184,-85.81076560
2988,-68.35737044,-69.23838867
2989,-78.43560634,-81.43249174
2990,-77.76472893,-81.10635566
2991,-87.13079246,-90.40645469
2992,-81.96756922,-85.80174418
2993,-85.31732890,-88.15745297
2994,-88.70020915,-89.06094749
2995,-83.88140408,-86.72401249
2996,0.00000000,0.00000000
2997,0.00000000,0.00000000
2998,0.00000000,0.00000000
2999,0.00000000,0.00000000
3000,-16.00000000,0.00000000
3001,0.04308245,0.00000000
3002,0.00000000,0.00000000
3003,0.00000000,0.00000000
3004,0.00000000,-16.00000000
3005,-15.97687549,-17.93524993
3006,-17.56000964,-11.25664572
3007,-10.06996101,-15.98432941
3008,0.02355200,0.00000000
3009,0.00000000,0.00000000
3010,0.00000000,0.00000000
3011,0.00000000,0.00000000
3012,0.00000000,0.00000000
3013,0.00000000,0.00000000
3014,0.01280000,0.00000000
3015,-16.00000000,-15.98924800
3016,0.02701885,0.00000000
3017,0.00000000,0.00000000
3018,0.01280000,0.00000000
3019,-15.96768529,-29.23814424
3020,-0.59149198,-16.00000000
3021,-12.19265156,-15.98432941
3022,0.00000000,0.00000000
3023,0.00000000,0.00000000
